243 243 243 243 243 243 243 243 403 403 403 403 403 403 403 403 403 977 403 403 345 203 345 203 243 350 243 243 243 243 243 243 243 243 243 350 346 346 346 74 74 976 975 6026 4163 350 2229 2229
1232 2601 2601 1232 1232 2601 1233 1232 15 6 6 6 6 6 6 6 6 382 4 50 407 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 1232 2601 2601 1232 1232 1232 1232 2601 1232 2601 1232
1436 1436 1436 1436 1436 1436 1436 1436 1436 1436 70 3940 247 247 70 247 247 70 247 247 70 1436 1436 70 1436 1436 1436 1436 37 1436 37 37 37 1436 70 243 90 1456 90 71 71 61 247 247 247 247 70 7187
1957 1957 1957 1957 1957 1957 1957 2475 317 317 317 317 2475 4422 372 317 317 372 1957 1957 4864 3870 1957 2839 4864 1957 1957 1957 1957 1957 2839 317 317 4422 317 372 402 1957 317 317 317 402 1957 1957 1957 1957 641 2839
416 394 2499 407 407 2499 2499 2499 407 2499 7100 416 407 407 1554 7137 405 405 683 407 2499 2499 2499 407 2499 407 2499 2499 2499 2499 2499 2499 2499 2499 407 407 1554 407 2499 7248 1554 2499 1554 1554 394 416 1554 416
808 808 808 808 808 808 808 808 808 808 3035 391 8338 957 316 957 813 813 957 957 957 957 2096 808 808 808 808 2917 808 808 808 808 808 808 808 3035 6553 2958 3851 808 7 2438 75 808 808 808 3035 808
2364 2364 2364 2364 2364 2364 2364 38 4913 4913 4913 2014 1499 3024 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2364 2331 2364 2154 4913 4913 2331 2364 2364 2364 2364 2364 2364 2364 2364 2364
294 294 294 3735 294 294 2034 294 294 294 410 410 410 488 410 294 294 807 410 294 294 294 294 294 294 294 807 410 410 410 383 4898 485 2322 1622 410 294 410 2500 1430 1430 322 372 410 294 294 294 410
400 400 400 400 104 400 400 104 16 14 572 1705 1705 2 200 4525 799 1494 17 689 400 400 400 400 400 400 400 400 400 400 400 400 176 3 1201 799 1494 8589 7 9 9 127 400 400 400 400 400 400
3067 3067 3067 3067 3067 3067 3067 967 967 529 457 457 1713 1713 3763 839 967 1713 1713 457 3331 3067 967 3067 3067 3067 3067 3067 3067 3067 3067 1352 967 839 1713 1386 3447 87 87 3447 1061 458 4216 4216 1352 3067 3067 3067
139 139 139 139 139 139 139 139 124 8488 92 92 92 92 140 92 92 1125 359 124 139 139 139 139 139 139 139 139 139 139 139 139 139 139 139 139 139 84 4178 206 92 92 92 139 139 139 5023 1921
7094 7094 4 4 4 60 4 50 50 60 50 60 4 50 4 60 7094 4 60 4 4 4 4 4 4 4 4 4 4 880 975 2222 178 318 50 60 60 60 60 7094 4 6921 50 4 60 4 4 4
2013 2013 2013 2013 2013 2013 3407 964 964 3407 2497 441 441 441 4921 577 441 2 2 1706 1706 1103 2013 2013 2013 2013 2013 2013 2013 3407 3407 964 964 3407 3407 3695 3695 4545 2013 2013 2013 3407 2013 2294 2015 2013 2013 2013
498 498 498 498 498 498 498 295 498 300 2430 550 549 550 549 549 3107 550 550 5424 297 498 498 498 498 498 498 498 498 498 498 498 498 295 295 379 498 298 5692 295 379 498 379 498 498 498 498 297
1405 1405 1405 1405 1405 1405 1405 1405 1405 3482 3180 5382 3648 5652 1404 1405 1405 1405 1405 1405 5652 1405 964 1405 1405 1405 1405 1405 1405 1405 964 1405 1405 1405 1405 1405 5652 1405 1405 1405 1405 1405 1404 1405 1405 1405 1405 1405
1632 1632 1976 1632 1632 1976 1632 1632 1976 1632 1632 1976 2839 2838 3038 1976 2839 2839 2838 2843 2839 2838 2839 1632 1632 2690 484 484 484 484 484 2690 484 1632 1632 1632 414 75 2838 3476 2838 2474 1632 6066 2839 75 1071 1071
5192 5192 5192 5192 5192 5192 5192 308 4063 310 308 5277 3944 308 3944 5193 5192 5192 5192 5192 5192 5192 5192 5192 5192 5192 5192 5192 5192 5192 5192 308 308 3944 308 5193 308 308 308 308 308 3944 308 308 308 308 308 308
2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 3927 907 522 233 6 522 524 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 2163 522 4020 2872 2225 527 3571 4824 522 522 2163 2163 2163 2163 2163 2163
5 5 5 5 5 56 5 5 5 5 56 16 2714 16 16 837 2714 0 0 56 2714 5 56 56 5 5 5 5 5 5 5 5 5 837 837 837 2665 2714 1440 1115 892 5 16 56 16 16 2714 2665
661 661 661 661 290 1429 3848 971 546 546 546 547 299 546 546 546 546 547 385 75 2098 661 661 661 208 661 661 661 661 3758 7218 206 206 206 196 7 546 547 546 299 592 196 136 1838 661 2542 661 661
2295 2295 2295 2295 2295 2295 2295 2295 4354 2370 2143 4354 2978 2305 4469 4354 4354 2014 2295 2365 1483 2295 2295 2295 2295 2295 2295 2295 2295 2295 2295 2295 2143 2295 2295 2143 2295 2295 2295 2295 2143 2295 2143 2639 2160 2019 2295 2295
520 520 1495 1495 1495 1495 1495 1495 1495 3306 7314 7314 1495 6465 520 3306 1429 7307 1166 7360 3883 3306 3306 1593 3455 7103 1495 1495 1495 1495 1495 1495 1495 520 520 7314 7314 520 3306 3306 3306 327 507 1495 520 80 322 1495
967 967 967 967 967 967 967 967 383 315 528 3495 3495 1713 397 397 397 397 397 397 397 967 967 2496 2496 2496 3067 3067 2496 2496 2496 967 1116 394 4262 4262 363 363 363 88 397 397 397 397 397 967 967 967
1442 1442 1442 1442 1442 1442 1442 1122 1434 1434 1434 1434 1448 2309 1442 1122 1442 1122 2309 1458 1442 1442 2309 1442 1442 1442 1442 1442 1442 1442 1442 1773 1122 672 1122 2309 2309 1773 1442 1122 1442 7526 1435 1435 2308 2308 1122 1122
2333 2401 2401 2401 2401 2401 2401 2401 2401 2333 2401 2611 2313 1480 2345 2345 2345 1479 1480 1334 2401 3205 3205 2401 2401 2401 2401 2401 2401 2401 2401 2401 2333 4654 2401 1481 1480 2312 2336 1479 2312 2345 2344 1479 2401 2401 2401 2401
1048 1048 1048 1048 1048 1048 450 121 126 450 679 125 679 121 114 1048 114 1048 1048 1048 114 1048 114 1048 1048 1057 1048 1048 1048 1048 1048 1048 1048 1375 1048 1048 1048 877 121 121 1048 121 123 1048 679 450 125 1048
124 137 3343 291 291 291 291 291 291 291 291 291 291 2778 139 3343 124 3343 124 124 124 3343 291 291 291 291 291 291 291 291 291 291 359 7871 291 291 291 291 291 291 291 291 291 291 3343 3343 124 3343
1563 1563 1563 1563 1563 1563 1563 1563 1563 1563 768 1518 5139 5139 6263 1563 1563 1563 867 767 768 1563 768 1563 1563 1563 1563 1563 1563 1563 1563 1563 1563 1563 1563 867 1563 1563 1563 1563 1563 1563 867 1563 1563 768 1563 1563
3038 3038 3038 3038 3038 3038 3038 3038 3038 3038 2839 3284 2096 3035 2917 522 364 967 866 866 767 2839 3038 3038 3038 3038 3038 3038 3038 3038 3038 3038 3038 3038 807 2839 3038 294 2839 2839 641 3038 2839 3038 2851 767 2839 2839
971 971 971 971 971 295 971 295 315 1066 1669 297 297 4688 315 295 971 971 971 971 971 971 971 971 971 971 971 971 971 971 971 1892 295 295 295 365 971 1648 3173 3173 3173 3173 295 1892 971 971 971 971
2668 2668 2668 2668 2668 2668 2668 2668 2668 345 345 345 2668 3615 528 525 3958 3958 199 199 199 2668 2668 976 2668 2668 2668 2668 976 2668 976 976 985 2668 2668 2668 976 2668 345 345 345 976 2668 2668 2668 5372 2668 976
909 908 909 909 667 909 909 909 909 909 909 899 5145 2056 912 899 6846 7535 573 899 667 667 667 667 909 909 909 909 909 909 909 909 6510 1418 625 8092 1467 2759 2759 1889 2759 3049 313 367 2483 3273 174 667
1547 1547 1547 1547 1547 1547 498 1385 1048 1057 1048 1048 1048 1048 1048 1048 1048 4184 1373 1545 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1506 1071 1048 1048 1048 1048 1048 1048 1048 1048 679 1097 1547 1547 1547 1547 1547 1547
203 203 976 976 976 976 976 976 203 976 976 203 976 203 975 345 6026 976 345 976 345 975 345 345 203 203 976 976 976 976 345 203 345 203 203 976 7251 972 976 203 976 203 976 976 345 345 345 976
1952 1646 1646 1646 1646 1646 1646 1646 4021 2960 2960 2960 2960 2960 2960 2960 2960 3334 2960 2960 3334 615 615 615 2960 2960 2960 2960 2960 2960 2960 2960 2960 2960 2960 2960 2960 982 3334 3334 3334 615 615 1565 1563 1646 1646 2960
2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 884 1479 2947 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 2337 1086 3646 2337 2337 2337 2336 2337 2337 2337
488 808 808 808 808 808 808 808 488 808 317 397 808 808 488 808 808 488 488 488 488 808 488 808 808 808 808 808 808 808 808 808 808 808 808 488 488 814 1080 2552 1386 5868 3377 3793 5995 1096 808 808
234 234 234 234 234 234 234 234 241 241 248 946 5133 5133 5133 5133 5133 945 2016 568 241 234 241 241 234 241 234 234 234 234 234 234 241 571 7655 6 234 241 15 241 241 241 234 241 234 241 241 241
803 803 803 803 803 803 803 803 592 792 803 803 803 208 208 803 803 803 803 803 803 803 653 164 653 653 653 653 653 653 803 803 803 803 653 5750 653 803 653 803 653 653 803 2235 2235 803 803 653
612 612 612 612 612 612 612 612 612 2210 612 612 5020 2081 3752 3752 8172 2081 612 612 612 612 612 612 612 612 612 612 612 612 612 612 612 612 612 612 2081 455 1089 1882 612 1952 780 780 2486 1955 1955 1955
330 330 330 330 330 330 330 330 330 324 1121 324 213 213 2018 213 1121 324 213 212 321 330 330 330 330 330 330 330 330 330 330 330 330 158 1121 324 213 2097 213 213 324 2018 5302 1970 330 330 330 330
707 3458 1643 1643 707 707 707 707 707 707 707 707 1642 593 593 593 593 3518 593 3456 3316 593 593 593 508 3456 707 707 707 707 707 707 1643 1643 595 2267 3686 3686 1213 593 593 508 508 508 1665 593 508 707
1557 844 844 844 844 844 844 1557 1557 840 3481 840 1557 840 840 840 840 840 841 840 1557 1557 1557 1557 6945 844 844 844 1557 1557 1557 6945 3481 850 1783 1783 1783 2599 2393 6448 4008 74 840 844 840 1557 844 1557
283 285 285 285 285 285 283 285 283 283 285 3472 2445 3431 2445 2445 2445 2445 3409 283 283 285 285 285 285 285 285 285 285 285 283 2445 2445 3472 2445 2445 2445 2445 2445 3472 2445 2445 2445 235 285 285 285 285
4632 4632 4632 4632 4632 4632 4632 2889 657 2749 2681 4631 4632 4632 4632 2889 4632 2889 4632 4632 4632 4632 3558 3558 3558 3558 3558 3558 3558 4632 4632 4632 4631 4632 4632 4632 4632 2889 4632 4632 2889 4632 4632 4632 4632 2889 4632 3558
2204 2204 2204 2204 2204 2204 2204 2204 2204 743 4265 1303 8105 8105 243 368 743 2204 743 743 743 2204 2204 743 2204 4732 3684 743 2204 2204 2204 743 743 1409 2650 743 743 743 743 743 743 743 2204 743 743 743 743 743
2131 2131 2131 852 2131 1402 2131 1402 1402 852 852 1402 852 1402 1402 2131 2131 852 2131 2131 1402 2131 2131 2131 1402 1402 2131 2131 1402 2240 2240 1402 1402 1402 1402 1402 2131 1437 525 6009 6824 48 1402 2131 2131 1402 2410 1402
507 507 507 507 1147 8407 507 507 507 507 507 7541 616 507 616 507 1148 1148 1660 507 507 507 507 507 1147 507 507 507 507 507 507 1147 1660 507 507 2826 2827 1658 507 507 507 507 616 507 7541 616 507 507
1844 1844 1844 1844 1844 1844 1844 1844 1844 1844 1844 555 1844 4265 4265 4792 1844 1844 1844 1844 4792 4008 1844 1844 1844 1844 1844 4265 1844 1844 1844 1844 1844 4008 1804 1632 1632 1632 47 1844 1844 1844 1844 4265 4265 4008 4008 1844
442 442 442 442 442 442 442 442 442 577 799 799 1014 1494 738 1705 200 571 734 217 1116 1494 442 442 442 442 442 442 442 442 442 442 442 577 774 6599 774 572 442 442 442 572 774 1438 775 442 442 442
2060 2060 2060 2060 2060 2060 2060 1466 1466 2087 1468 1468 1468 2210 2210 2210 2210 2081 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 2060 609 625 1468 2081 625 2899 610 1468 2060 1468 2060 2060 2060 2060
87 209 87 87 87 209 87 87 209 87 209 209 209 1495 209 87 87 209 209 209 209 209 87 7793 209 209 209 209 209 209 209 209 8596 87 87 87 92 2467 94 209 209 87 209 87 87 87 209 87
872 872 872 872 872 872 872 872 872 872 872 872 872 872 98 7625 295 971 295 1381 872 872 872 872 872 872 872 872 872 872 872 872 2699 2699 175 2135 872 872 872 872 872 872 1949 363 872 872 872 872
510 4289 1463 1461 510 510 510 1461 1463 510 1461 1461 2216 1463 1463 2213 1461 1461 2213 2213 2213 1461 510 510 510 510 510 510 510 510 510 1463 1461 2213 2213 1461 1463 696 1463 1461 1461 2213 1463 5260 1461 2213 2213 1462
632 956 391 2352 391 391 391 391 391 391 1884 622 391 1967 114 1034 3669 1728 956 391 391 391 391 391 391 391 391 391 391 391 391 391 2352 956 956 479 391 2352 391 2352 2352 391 391 391 391 2352 391 391
202 202 202 202 202 202 202 202 202 85 85 85 165 165 165 165 85 85 85 160 202 6777 85 165 160 202 202 202 202 202 202 202 202 6777 165 165 85 165 165 165 85 85 85 85 85 85 202 202
387 387 387 387 387 387 387 387 387 2320 1959 1959 1959 1959 1726 476 1959 387 387 387 387 387 387 387 387 387 387 387 387 387 2318 757 3192 3192 3181 4161 1653 619 619 1345 3181 1657 4670 3181 2320 387 387 387
879 879 13 13 13 13 13 13 13 15 15 15 15 15 2570 2570 2570 1497 31 879 15 15 879 13 13 13 13 879 879 879 879 31 15 346 4174 4174 14 879 13 13 879 13 879 15 15 15 13 13
507 616 616 507 616 616 616 507 507 507 616 616 1592 616 616 1592 616 1592 507 7217 616 1592 616 616 616 7541 616 616 616 507 616 616 1592 616 1592 615 3797 3977 4979 4788 4026 616 616 616 616 616 616 616
689 689 689 689 689 689 689 689 689 405 689 689 689 689 689 689 689 689 4269 4269 7899 681 689 689 689 689 405 405 405 405 405 874 3140 3959 2741 3140 2741 3140 864 681 681 7010 1553 1553 689 689 689 689
1414 3415 3415 3415 3415 3415 3415 3415 3415 3415 1414 3415 3415 3415 3415 3415 572 3415 1208 4290 3415 3415 3384 3415 3415 3415 3415 3415 3415 3415 6811 572 3415 572 572 572 1497 972 572 572 572 3415 572 3415 3415 3415 3415 3415
3456 3456 3456 3456 4118 508 508 4118 1642 1644 1642 1644 1644 1644 3456 593 1644 1644 1644 1644 1644 1644 508 3456 3456 3456 3456 3456 3456 3456 3456 3456 3456 1644 1644 1644 1644 1644 1600 1644 1644 1644 1644 1644 1644 1642 508 3456
135 135 135 135 358 92 135 135 135 2667 358 135 358 87 3923 2570 6515 7101 903 2552 904 135 135 135 135 135 135 135 135 135 135 135 5029 358 289 289 135 358 358 358 358 358 92 135 358 135 135 135
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 3427 773 773 1497 7752 1403 3427 231 3 50 50 50 50
4266 2392 561 561 561 561 561 2392 2392 2392 561 2699 436 1318 1912 436 436 437 2699 561 1682 1682 1682 1682 1682 2392 2392 2392 561 2392 2392 561 2392 2392 561 561 561 561 1679 1682 1542 561 2392 2392 433 1682 1682 1682
2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 213 2097 2098 2098 321 2097 778 2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 2097 324 2097 324 2097 2097 4888 2097 2097 1471 1471 1471 1471 1471 2097 2097 2097
511 511 511 511 511 511 511 511 7600 1646 1592 1592 1646 1592 1646 982 597 1646 1646 982 615 511 511 511 511 511 511 511 511 511 511 511 1646 1646 3445 1592 7600 1592 982 1646 1646 1646 1646 5584 593 6990 511 511
1410 1410 1410 1410 1410 1410 1410 1410 1410 2651 1410 1410 1410 1410 1468 1409 2651 2651 2651 6106 1410 2651 1410 1410 2651 1410 7934 1410 1410 1410 1410 1410 1410 1410 1410 499 298 4806 4806 4806 2650 1409 1410 2651 2651 2422 2651 1410
2701 2701 2701 2701 2701 2701 618 1793 2700 1793 2618 1793 1793 5096 1793 1793 2133 1677 1793 1793 2133 1793 1793 1793 1793 1793 1793 1793 1793 1793 2133 186 1793 1793 1793 1793 1793 1677 2024 2024 2024 1793 1793 1793 2133 1793 2701 2701
2211 2211 2211 2211 2211 2211 2211 2211 2211 2211 2211 2211 2211 2201 2211 2211 2211 609 2201 2211 2211 2211 1409 2086 624 624 608 636 636 6514 6514 6513 2211 2211 2211 2201 1406 2211 2211 624 2211 2211 608 608 8235 2211 2211 2211
83 83 83 83 83 83 83 83 83 83 83 108 185 185 185 185 83 83 83 104 83 83 83 83 83 83 83 83 83 108 400 108 108 108 108 175 108 108 108 108 108 412 108 108 108 83 107 2079
719 719 719 719 719 719 719 719 719 198 719 719 198 1746 3523 3523 3523 359 3523 3523 3523 3523 359 719 3758 719 198 719 719 198 719 719 198 198 198 719 719 359 3523 3523 359 359 7235 3523 3523 3523 359 719
4291 1956 1956 1956 2206 2206 2483 2483 2195 4291 2483 625 7027 2195 2483 2483 2195 1956 2195 2483 609 1956 1956 1956 1956 1956 610 610 2483 2483 2195 608 2483 2195 608 2482 2482 2482 608 1956 2195 1956 2483 4291 610 2195 2483 610
1868 1868 1868 1868 1868 1868 1868 1868 3035 849 1868 849 1868 849 1868 849 1868 1868 1868 1868 1868 1868 1868 1868 1868 1868 1868 1868 1868 1868 1868 945 3439 967 1490 1868 1868 6676 1155 1155 849 849 1868 1868 1868 1868 1868 1868
5155 3306 3306 3306 3306 3306 3306 3306 3306 2098 293 293 293 2098 2098 293 2098 293 3157 3306 3306 3306 3306 3306 3306 3306 3306 3306 3306 3306 3306 3306 3306 2098 711 2098 5106 2098 1865 331 2098 2098 2098 3306 3306 3306 3306 3306
2909 1562 1562 5538 2909 1562 1562 1562 1562 1353 7623 2178 394 3495 1386 1562 1562 2827 3256 2827 2827 1562 1562 1562 1562 1562 1562 1562 1562 2909 2909 2909 2909 1562 1562 1353 5631 416 416 1230 779 1562 1562 1562 1562 1562 1562 1562
2917 2917 2917 2917 2917 2917 2917 2917 2917 1091 1648 1091 1091 1091 1091 1091 411 808 2917 808 808 411 808 2917 2917 2917 2917 2917 2917 2917 2917 2917 454 2352 959 1404 1404 455 956 1405 1405 1405 1405 808 2917 2917 2917 2917
525 1353 525 525 525 1353 525 525 525 525 1619 525 525 1353 525 525 525 525 525 525 525 3791 1193 792 792 792 792 792 792 792 525 525 525 525 835 525 514 1351 525 525 525 525 525 525 525 525 525 525
277 280 280 277 277 277 277 277 277 277 277 277 277 273 1260 1260 277 277 273 277 277 2053 277 277 277 277 277 277 277 277 277 277 277 277 277 277 277 277 277 277 277 277 3004 618 618 618 618 277
2553 2553 2553 2553 2553 2553 2553 2553 2871 585 2300 5259 2300 2871 2553 2553 2553 5259 2552 592 2553 2553 2553 2553 2553 3811 4435 4435 3464 8474 8053 3538 5932 2871 2871 2871 5259 5259 2871 7192 592 2300 5259 2871 2553 2553 2553 2553
3317 3317 3317 3445 3317 3445 613 4085 5126 4342 5196 313 3445 3317 3445 3317 3317 3317 3317 3317 3445 3317 3317 3445 3445 3317 3317 3317 3445 3317 3317 1597 326 1508 2653 180 3317 3317 3317 3317 3445 3317 3445 552 3317 3445 3445 3445
369 76 76 76 76 76 76 76 526 526 2973 993 993 461 993 993 993 993 457 461 457 2544 1127 76 76 76 76 815 76 76 76 76 76 76 248 76 76 76 6433 461 457 461 462 993 6399 2544 76 76
1416 449 869 449 449 449 1416 449 924 869 869 1416 449 449 449 449 449 449 449 1206 1206 449 449 449 449 449 449 449 449 449 449 449 449 7290 449 449 449 869 449 449 797 449 1416 1205 449 869 449 449
4026 4026 4026 4026 4026 4026 3988 3988 4784 4026 4026 4026 1202 4026 3663 1202 3562 982 4479 4479 4026 4026 4026 612 3663 3663 3663 3663 3663 3663 3663 1202 3663 3663 4026 1202 4026 4026 4026 1202 4029 1471 4026 4026 4026 1202 4026 4026
2439 1966 2080 2080 2080 2080 2080 2080 5902 2439 4209 663 1247 2439 2439 2059 8553 4209 4209 2439 2439 2439 1744 2439 2080 2080 2080 2080 2080 2080 2080 2080 1744 649 663 663 1595 7375 206 1181 3849 2439 2439 2059 2439 649 649 2439
210 210 210 210 210 210 210 210 210 210 210 8589 210 210 210 443 440 5720 2537 2544 1400 210 210 210 210 210 210 210 210 210 210 210 210 210 210 89 89 443 6 33 799 799 774 210 2 89 210 8589
659 659 659 659 659 611 611 611 6239 597 1202 1202 596 596 1202 596 596 968 968 5437 611 659 659 659 659 659 659 659 659 659 659 611 6239 1202 4979 596 596 596 597 1202 968 968 968 596 1203 2902 2902 2902
967 967 967 967 967 967 967 967 1017 967 1017 967 967 967 1155 1017 1017 1017 967 967 1017 967 967 967 967 967 967 967 1017 967 1017 5205 1017 1017 967 967 1017 967 6060 1128 1128 996 967 1017 902 967 1017 967
598 598 598 598 598 598 598 7232 611 611 611 2902 2902 969 5437 969 969 969 969 611 8141 3860 611 598 598 7232 598 598 598 7232 598 611 611 611 969 969 2901 969 969 968 969 969 968 969 611 611 598 598
50 50 50 50 50 50 50 50 50 50 3857 6395 3 2586 56 1056 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 394 1542 360 50 50 50 50 50 50 6715 379 379 522 50 50 50
863 863 863 863 863 863 863 735 735 975 735 735 735 735 735 735 735 735 1416 863 863 863 863 863 863 863 863 863 863 863 863 863 735 735 735 735 735 735 3668 643 1592 768 2850 2850 2850 7383 2850 735
159 159 159 159 85 85 85 85 85 159 159 2269 803 163 1598 159 159 85 85 2117 159 85 85 85 85 85 85 85 85 85 85 707 159 159 159 159 159 159 159 159 1639 1639 162 162 159 159 159 162
52 6054 1227 3230 1227 1227 1227 5989 1001 1001 3230 3230 1001 3230 1227 1001 3230 1227 1227 3230 1227 1531 36 216 3230 3230 1227 3230 1001 1001 1001 1001 1001 1227 3819 5989 1227 3230 1227 1227 1227 6241 2884 2884 2884 1001 1227 506
140 92 140 140 140 140 140 140 140 140 140 140 140 140 140 140 140 140 1125 80 140 140 140 140 140 140 140 140 140 140 140 140 140 140 140 134 606 584 584 584 1752 580 3919 581 140 140 140 140
469 469 469 469 469 469 469 469 469 469 469 469 469 469 469 1531 2382 2477 2477 469 467 469 469 469 469 469 469 469 469 469 469 469 469 7510 7376 468 468 468 468 467 468 469 469 469 468 469 467 6108
2475 2475 2475 2475 2475 2475 2475 2475 317 402 385 807 528 378 385 2475 524 524 524 524 2475 2475 2475 2475 2475 2475 2475 2475 2475 2475 540 524 2475 524 402 402 513 2475 524 524 524 2475 2163 524 524 2475 2475 524
411 411 411 411 456 456 456 411 411 411 622 2924 808 411 391 391 391 391 411 411 622 622 622 622 411 411 411 411 411 411 411 411 411 391 411 622 391 411 411 2034 622 622 411 411 411 622 411 411
2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2953 3674 3672 1235 2666 47 2945 4107 2976 4837 1626 3673 285 2584 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338 2338
931 931 931 931 931 931 931 931 931 931 931 2129 519 3915 881 326 326 4718 4476 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 931 2039 1736 1720 931 931 931 931
2246 2246 2246 2246 2246 2246 2246 2246 2246 2246 2686 2246 2747 15 975 975 975 975 406 975 975 975 975 977 977 977 977 977 977 977 977 977 976 975 977 1146 1146 1146 11 975 975 406 975 975 975 976 975 975
7 7 7 7 7 7 26 7 7 976 1945 1947 3159 2132 928 74 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 5297 11 7 346 2149 346 7 7 11 11 11 7 7
364 364 364 364 364 364 364 364 2942 75 3577 364 75 364 3577 402 3577 364 364 402 402 364 364 364 364 364 364 364 364 364 364 364 364 364 402 402 402 383 402 1127 364 402 364 364 364 396 364 364
1122 672 672 672 672 672 672 672 672 672 672 1122 1435 2308 2308 2308 2412 1477 672 1122 672 672 672 672 672 672 672 672 672 672 672 672 672 672 672 2944 1435 672 1122 672 672 672 672 672 672 1122 8254 672
609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 609 637 457 3092 3963 1352 609 609 609 609 609 609 609 609 609 609 609 609
299 299 299 296 296 296 296 296 297 296 296 299 296 298 297 295 1227 1003 296 297 296 1659 297 296 296 299 296 297 296 296 1587 1587 298 298 296 296 297 297 297 297 297 296 296 316 315 500 298 296
817 817 390 2777 390 817 2777 1266 1266 1266 1266 1266 1266 1266 1088 385 1267 1975 1088 2770 1266 2777 478 817 817 817 817 817 817 2777 455 1088 1088 4847 1266 1266 1266 1266 1088 1975 1088 1088 1088 1088 1266 1266 764 1266
706 706 706 706 706 706 706 706 162 706 1641 1151 592 3356 3373 1203 1203 1203 1203 1203 1203 1203 4979 1203 597 162 162 162 162 162 162 162 162 162 1215 1663 625 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203 1203
325 325 325 325 325 325 325 325 325 3157 1214 1214 1214 1214 1214 1214 1214 1214 161 325 325 325 325 325 325 325 325 325 325 293 159 1928 2604 2604 1744 1597 1597 1597 6078 3662 160 2098 293 2098 2098 293 325 325
1226 1226 1226 1226 1226 1226 1226 1226 1148 1226 1226 1226 1148 1226 1226 1226 1226 1226 1226 506 1225 3387 1226 1148 1226 1226 1226 1226 1226 1226 1226 5041 1226 507 3337 1031 1924 7417 102 102 102 88 1601 1601 1226 1226 1226 1148
123 123 978 978 978 978 978 1039 978 978 978 978 978 123 123 123 123 123 123 123 123 123 5063 88 199 298 2015 88 1048 121 978 978 978 978 121 123 121 121 121 123 123 123 123 1028 121 121 121 1375
789 789 789 789 789 789 789 789 790 790 790 773 6911 790 773 572 3734 790 789 790 773 789 789 789 789 789 789 789 789 789 789 789 789 789 789 461 461 3791 790 789 789 789 199 3907 789 789 789 789
140 393 865 1125 92 140 92 1392 393 80 80 719 198 1523 719 86 1523 719 209 393 393 393 92 1125 92 140 92 92 92 92 92 1125 358 865 865 719 719 198 719 719 719 719 324 6289 140 393 393 140
3673 1140 3673 1140 1140 1140 1140 3673 3631 3673 3673 3673 1146 2979 348 348 348 2948 1141 3677 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 3673 1146 3673 3673 3673 3673 3631 3673 3673 3673 3673 3673
2608 2608 2608 1608 2608 1608 2608 1608 3135 1615 2756 1616 1615 2756 1616 5116 2608 2608 2608 2608 1932 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 2608 1932 1836 2608 2608 1612
941 941 2482 941 941 941 941 624 941 941 941 2482 608 624 941 2482 624 941 2482 624 624 624 941 624 941 941 941 941 941 941 624 1628 485 485 485 295 2482 941 941 941 941 941 941 941 941 2482 941 941
702 1663 702 1635 1635 1663 1663 1663 1663 1663 760 298 1663 1635 623 623 300 300 760 300 623 1663 1663 1663 1663 1663 1663 1663 1663 1663 1663 1663 1663 1663 300 760 760 1663 2785 702 702 1635 702 2427 2427 1663 1669 1635
1382 1352 458 458 458 458 458 458 458 1352 458 458 458 529 1352 529 529 529 1382 458 1382 458 458 458 458 458 458 458 458 458 458 458 458 529 1382 457 1382 967 529 1352 529 4314 3781 6060 1382 458 458 1352
